elapsed_time,roll,roll_speed,pitch,pitch_speed,z,z_speed,yaw,yaw_speed,control_x,control_y,control_z,control_yaw
1.10,-7.861656622264847e-05,0.0010129176778016832,0.13336705557409217,-0.7007034113727553,0.829277439988606,-0.0061836443576954525,-2.1249729379364665e-05,-0.00010767591593510465,0,0,0,0
1.12,-6.602153075981233e-05,0.0012028329781596642,0.12550800882090407,-0.7224644798484251,0.8292058330557949,-0.006761039835353819,-2.0698390776496693e-05,-8.874840036110924e-05,0,0,0,0
1.14,-3.539531771739058e-05,0.0014914185540747377,0.109350703903234,-0.7347387479534216,0.8290472109810035,-0.007490061861531362,-1.9999756043049983e-05,-0.0001253034779948842,0,0,0,0
1.16,-3.285647604805505e-08,0.0016571535697152183,0.09344392027615112,-0.7077907768115842,0.8288798513833737,-0.007684613886308466,-1.989180243929611e-05,-0.0001434066242821404,0,0,0,0
1.18,3.691972917145891e-05,0.0016619975938869682,0.07858229367468418,-0.6454659485819791,0.8287102146383613,-0.007694481668206709,-2.031310894266978e-05,-0.0001406410732565206,0,0,0,0
1.20,7.318477376966604e-05,0.0015948792152170894,0.06519442664306419,-0.5738331182660291,0.8285419168475527,-0.007592475917858121,-2.1186873143214977e-05,-0.0001318240036136111,0,0,0,0
1.22,9.05407072583797e-05,0.0015331984535588306,0.05910629461229365,-0.53643738967318,0.8284590352052719,-0.007476537258037649,-2.1776669486323333e-05,-0.00016727197751448646,0,0,0,0
1.24,0.00012285116745686803,0.0013730594432606882,0.048161597069143657,-0.46235115670466204,0.8282983897905265,-0.0071184024150040635,-2.3070566628673284e-05,-0.00015001913137522178,0,0,0,0
1.26,0.00015105417829272254,0.001172953588377225,0.038808623263177154,-0.39140807339608097,0.8281470105189009,-0.006648182267361657,-2.4474443688097482e-05,-0.0001326140834738022,0,0,0,0
1.28,0.00017451340450756273,0.0009440138930273885,0.030971901478841532,-0.32508006527261557,0.8280063921120226,-0.0061542553760163534,-2.587453555308151e-05,-0.00011309174609565313,0,0,0,0
