elapsed_time,roll,roll_speed,pitch,pitch_speed,z,z_speed,yaw,yaw_speed,control_x,control_y,control_z,control_yaw
0.94,-0.00031067265431657375,2.7409472553631085e-06,-0.0002124855493777926,4.5961892735571654e-05,0.997085042247055,0.014800099096434665,0.7296394813845486,0.9943086256592488,0,0,0,10
0.96,-0.0003099712961929444,3.2960147317186126e-06,-0.00021181783426356055,4.206562130684446e-05,0.9974118769361833,0.01490502571150617,0.7515218881064024,0.9949755974273213,0,0,0,10
0.98,-0.0003093061232017256,3.7019910905680766e-06,-0.0002112339519428245,3.8298731746404e-05,0.9977409109651466,0.015000255623890811,0.7734181909349478,0.9955737624991878,0,0,0,10
1.00,-0.0003086813154608811,3.876245084481235e-06,-0.00021072638170026563,3.468332036507874e-05,0.9980719236726406,0.015086405490133254,0.7953268587317556,0.9961107187883704,0,0,0,0
1.02,-0.00030838506175242836,3.906568810424383e-06,-0.00021049878287739704,3.295943900609268e-05,0.9982381111989211,0.015125600408702105,0.8062854105731451,0.9963312747940127,0,0,0,0
1.04,-0.00030771908321476367,2.9711274085838878e-05,-0.00021025644221781288,2.510461057871383e-05,0.9985717105183145,0.015196798404465767,0.8276831978935166,0.9265185447296485,0,0,0,0
1.06,-0.00030667677950593726,6.935628174826196e-05,-0.00021081738895034946,9.848772356608982e-06,0.9989060284149811,0.015118881540198532,0.8468181298749698,0.8193771505879376,0,0,0,0
1.08,-0.0003053851547603793,0.00010475742849744047,-0.00021226141239120012,-5.4296707509536175e-06,0.9992315123747788,0.014439576797130628,0.8637155095893916,0.7220272905066514,0,0,0,0
1.10,-0.0003037795338409717,0.00013243498867181535,-0.00021434804149454123,-3.725556526965019e-06,0.9995325700613531,0.012929283531881086,0.8786008590740442,0.635983319421656,0,0,0,0
1.12,-0.0003017605954533126,0.00015283080958761828,-0.00021678168816487365,6.286587411346187e-06,0.999794901891077,0.011031418586958339,0.8916940069180547,0.5593236232465074,0,0,0,0
1.14,-0.00030058739891488404,0.00015964904945675343,-0.00021805140020776957,1.56980503638945e-05,0.9999109756154854,0.010164334031564597,0.8976373917704239,0.5248585183712285,0,0,0,0
1.16,-0.0002977956717550748,0.00016568871475528294,-0.00022043898951580962,5.263085908976702e-05,1.0001164444086557,0.008630073393057446,0.9084516082445744,0.4626768410722467,0,0,0,0
1.18,-0.0002941119531147449,0.0001613042294531819,-0.00022216328355761282,0.0001188319775232957,1.0002909207509671,0.007328735239471344,0.9179926679070214,0.4085377450526071,0,0,0,0
1.20,-0.0002891666372853976,0.00014774346747367006,-0.00022269303700451907,0.00020950291666840235,1.0004390901808415,0.006220847677023812,0.9264252909888778,0.361314326056717,0,0,0,0
1.22,-0.0002827348485476728,0.00012903309059791626,-0.00022170268015200175,0.00031067208224448413,1.000564307458721,0.005242508795350109,0.9338707395983584,0.3188218838029877,0,0,0,0
1.24,-0.00027892545614354635,0.00011799677526249264,-0.0002205771028652265,0.00036367202320642034,1.0006192623372345,0.0047950451579532585,0.9372582075440822,0.2990632741013516,0,0,0,0
1.26,-0.0002700964898277717,9.289637005612826e-05,-0.0002169986779673681,0.00047099383361924753,1.0007154175093573,0.004005041138496848,0.9434195323612872,0.26346586885552276,0,0,0,0
1.28,-0.0002597164210438731,6.591241173285188e-05,-0.0002116555349974082,0.0005720333761592525,1.00079565617623,0.003341143886999474,0.9488509269900408,0.2324446018543975,0,0,0,0
1.30,-0.0002479552851082496,3.88770383123573e-05,-0.00020466853718507333,0.0006620745062991977,1.0008625247457386,0.0027710346476731134,0.9536444344426388,0.20480578188751453,0,0,0,0
1.32,-0.0002350040572055951,1.3835505935193961e-05,-0.0001962033449391793,0.0007350524732450262,1.0009176809772595,0.002289692247875549,0.9578599245244556,0.1803820933415106,0,0,0,0
1.34,-0.00022118004347759706,-8.65463618804177e-06,-0.00018656916816216785,0.0007909534247935318,1.000963238713426,0.001882957734044131,0.9615740300798962,0.1586676558426398,0,0,0,0
1.36,-0.00021402654590874003,-1.863108212129985e-05,-0.00018139672420158958,0.0008110124525208753,1.0009828856011704,0.0017083476243910085,0.9632602265282492,0.14892228382652478,0,0,0,0
