elapsed_time,roll,roll_speed,pitch,pitch_speed,z,z_speed,yaw,yaw_speed,control_x,control_y,control_z,control_yaw
1.20,-5.446847858372994e-05,0.0003427438630427703,-5.376368918173328e-05,0.0003396117974713809,1.9128849662469816,0.33199276659659266,-1.3677414122407445e-07,1.8917747713714334e-05,0,0,0,0
1.22,-4.7031744769466304e-05,0.000332548714311925,-4.639560039326084e-05,0.00032945873941989963,1.9197323745786605,0.29263633945426937,-1.5582110540022038e-07,2.1434802099214188e-05,0,0,0,0
1.24,-3.992482119173437e-05,0.0003122612289914076,-3.935467682506907e-05,0.0003093666833641805,1.9257588908919623,0.2575993114495058,-1.5725924860626734e-07,2.1366098944002302e-05,0,0,0,0
1.26,-3.354444229146061e-05,0.0002624261094135054,-3.303477721985128e-05,0.0002598214353069445,1.9310665378539482,0.22679362661281377,-1.5808058611097413e-07,2.1159518508255854e-05,0,0,0,0
1.28,-2.8480947535647985e-05,0.0002023932799560704,-2.8024945475615908e-05,0.0002001103039145536,1.9357241985415181,0.19859328670950485,-1.5913952146845506e-07,2.095036695625248e-05,0,0,0,0
1.30,-2.6408006137874326e-05,0.0001775019227218321,-2.5976150407284975e-05,0.000175379884692038,1.9378315551141057,0.18588382606414877,-1.8234824890857173e-07,-2.0893265382977544e-05,0,0,0,0
1.32,-2.2974695166787836e-05,0.0001384023180878779,-2.2585828654433427e-05,0.0001365968637234899,1.9416534976352702,0.16311600275071364,-1.819611489713793e-07,-2.068430580164982e-05,0,0,0,0
1.34,-2.031753470812356e-05,0.000106199768311654,-1.9964836001801186e-05,0.0001046974407390384,1.9449967333006475,0.14222292912905146,-1.6012503672826218e-07,-2.0469275427073286e-05,0,0,0,0
1.36,-1.8258329996969353e-05,8.361336233255373e-05,-1.79354671892404e-05,8.238295945762722e-05,1.9479131131549792,0.12419693897865665,-1.387924718272894e-07,-2.0363761147465556e-05,0,0,0,0
1.38,-1.660177087454421e-05,6.88187961047754e-05,-1.630318710611871e-05,6.782295534924455e-05,1.9504625464974572,0.10869595200270243,-1.1948596800663214e-07,-2.025803246786494e-05,0,0,0,0
1.40,-1.5878094240204236e-05,6.34795213800343e-05,-1.5589825752979208e-05,6.258833905560883e-05,1.9516160331753742,0.10176802594889903,-8.731845698916391e-08,2.174812875170414e-05,0,0,0,0
1.42,-1.4580964245750046e-05,5.502752340493729e-05,-1.4310146731407706e-05,5.4323176288672463e-05,1.9537070953191549,0.08901142638863611,-6.263635587802015e-08,2.334736177123796e-05,0,0,0,0
1.44,-1.3428962229052538e-05,5.180876623347896e-05,-1.317176619136095e-05,5.126164200127347e-05,1.9555330300680578,0.07789755564167856,-3.8608291165029104e-08,2.1069065201691025e-05,0,0,0,0
1.46,-1.2279897139705765e-05,5.262358737205496e-05,-1.2033163234615904e-05,5.2209688280315684e-05,1.9571310334514866,0.06806074680908134,-5.227613915368698e-08,2.0701826759856486e-05,0,0,0,0
1.48,-1.1124604973652373e-05,5.208247400591544e-05,-1.0885719622531713e-05,5.177424678930847e-05,1.9585280805526508,0.059555459764165854,-6.689073210497255e-08,2.0554180574877544e-05,0,0,0,0
1.50,-1.0001335367662126e-05,5.0001889355325195e-05,-9.76824803731792e-06,4.977822071265356e-05,1.9597511133333365,0.0520600032865538,-7.433074513020332e-08,2.190853386974612e-05,0,0,0,0
1.52,-9.459708563276853e-06,4.8510193897814676e-05,-9.228868860349508e-06,4.832037559899778e-05,1.960303137596099,0.04870411499251981,-8.03541658682653e-08,-1.926306398582955e-05,0,0,0,0
1.54,-8.43374084916886e-06,4.489208704908723e-05,-8.206407062363931e-06,4.47591354721373e-05,1.9613044076956883,0.042631841138169556,-5.6463008609774205e-08,-2.1244175719117583e-05,0,0,0,0
1.56,-7.490698844671281e-06,4.098262337019183e-05,-7.265738377963435e-06,4.0895147407703706e-05,1.9621787071980643,0.037213042885004266,-4.891728588762588e-08,-2.1185246022205044e-05,0,0,0,0
1.58,-6.634930074036598e-06,3.700385985470626e-05,-6.4114845374434155e-06,3.69495711207315e-05,1.9629422794780862,0.03253559371979813,-4.254153648695304e-08,-2.1010289920452792e-05,0,0,0,0
1.60,-5.86573655219631e-06,3.3109997399305234e-05,-5.643168133830096e-06,3.30820040194355e-05,1.9636087515509046,0.028301028437466038,-1.6301514177029922e-08,-1.9963029990616925e-05,0,0,0,0
1.62,-5.512778297224708e-06,3.126155974022166e-05,-5.290453716842927e-06,3.124351615689824e-05,1.9639086228856368,0.026448551215639767,1.1032577064690258e-08,2.1182232862889302e-05,0,0,0,0
1.64,-4.864429740011172e-06,2.7885498312470112e-05,-4.642349701904701e-06,2.788020328472852e-05,1.9644525404041395,0.023225276479548976,1.3561239347451787e-08,2.0888170204095623e-05,0,0,0,0
1.66,-4.288108936312149e-06,2.470023552035741e-05,-4.066029895404119e-06,2.470486779356528e-05,1.9649288548283435,0.020266746982801898,-6.21792489885527e-09,2.0654276213589177e-05,0,0,0,0
1.68,-3.7784002993937547e-06,2.1829974401328152e-05,-3.556141814118199e-06,2.1841180239133507e-05,1.9653445664418614,0.017704070868284672,-2.5861595584054284e-08,2.053674727493093e-05,0,0,0,0
1.70,-3.3279228613487656e-06,1.9297896906492847e-05,-3.1053721283095288e-06,1.9312967383082606e-05,1.9657079989946995,0.015494199349870693,-4.366086143012369e-08,2.0421725639503712e-05,0,0,0,0
1.72,-2.9295382795312473e-06,1.706901562956628e-05,-2.7066330117966858e-06,1.7086062615043943e-05,1.9660263710830876,0.013585525144827712,-5.978604946307354e-08,2.0298652308619126e-05,0,0,0,0
1.74,-2.7479194660230563e-06,1.605988053772351e-05,-2.5248248112031624e-06,1.6077196735170576e-05,1.9661706159277959,0.012729950987296524,-8.987185859658911e-08,-2.1506044885217925e-05,0,0,0,0
1.76,-2.4171568184959655e-06,1.4114557228349945e-05,-2.193669814468964e-06,1.4132549445287942e-05,1.966431622242633,0.011098464112279856,-8.085231764360903e-08,-2.1211921621888425e-05,0,0,0,0
1.78,-2.1267177745960133e-06,1.2396757477412452e-05,-1.902833017334398e-06,1.2414630131066778e-05,1.9666591915417866,0.009685572745821562,-7.05203954293132e-08,-2.10273272084755e-05,0,0,0,0
1.80,-1.871405587457187e-06,1.0915370517728118e-05,-1.647133145573556e-06,1.0932528630812606e-05,1.966857933659342,0.0084685665106463,-6.076657214465614e-08,-2.0864168434957664e-05,0,0,0,0
1.82,-1.6463534679272295e-06,9.634758732378659e-06,-1.4217137552847088e-06,9.650849336145786e-06,1.9670318591945986,0.007418530308364646,-5.175523838845364e-08,-2.0700014155929906e-05,0,0,0,0
1.84,-1.543876864410369e-06,9.053436132345067e-06,-1.319062987042879e-06,9.069041015461558e-06,1.967110600982017,0.006948207369517626,-2.42766287397227e-08,2.1332711154490224e-05,0,0,0,0
1.86,-1.3577347281152498e-06,7.944698105357663e-06,-1.1325933628658314e-06,7.95902960590014e-06,1.9672530274983469,0.006054443083302948,-3.8915786417465886e-08,2.0859003933820434e-05,0,0,0,0
1.88,-1.194392521077362e-06,6.982040839070142e-06,-9.689520891629258e-07,6.995054032395478e-06,1.9673772274002181,0.0052990325058615345,-6.839911128297904e-08,1.874111815884139e-05,0,0,0,0
1.90,-1.0506447971241512e-06,6.150150485975367e-06,-8.249340199599129e-07,6.161865552327649e-06,1.9674859474790414,0.004631085832913661,-1.301231111966403e-07,1.8645003048368448e-05,0,0,0,0
1.92,-9.238531950527718e-07,5.429071433990856e-06,-6.978998649562464e-07,5.43954840804983e-06,1.9675810178958657,0.0040531885303992056,-1.871119828516959e-07,1.874066122904998e-05,0,0,0,0
1.94,-8.122766059093559e-07,4.76257379617016e-06,-5.861071953113198e-07,4.771865058264709e-06,1.9676640640782495,0.0035278680935004166,-2.586065694859641e-07,1.817668159791507e-05,0,0,0,0
1.96,-7.617302880480885e-07,4.454865297899306e-06,-5.354623842690916e-07,4.463538544349458e-06,1.9677014183618475,0.003288753931091429,-3.1268547432261396e-07,-2.458827342367794e-05,0,0,0,0
